Tara,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16
Bahrain,0.9985473878028109,0.28644711772007425,-0.40662004319188255,-0.3829126567978465,0.0990381072193243,-0.8862636213962248,-0.3807901211831424,0.6967192933443858,0.3512085362951206,0.043003156197949546,-0.31377054273214444,0.8675367461880644,-0.26373025816115303,2.5900873809847766,-0.18756620002916524,1.127395749952147
Bangladesh,-0.41659643022281345,-0.6950146080033667,0.9022786433481065,-0.22088883327645556,-0.3805482578565431,0.6175861280490508,-0.14584567866305048,-1.569144613178676,0.4637075444763839,-0.8606884974403987,0.20035709870570007,-0.3837848848192883,-0.8869157651055731,0.7634575249158679,-2.3820081304946368,-0.6114525696821673
Barbados,1.0134852401265344,0.5203677663008358,0.19959215836132285,1.1738379225733582,-0.10754011685941553,0.9667193336882309,1.12933138162779,0.19586432949027266,-0.15423847777645308,0.6415514033996466,-0.7655016428891104,0.3564681046461435,-0.4080539000261424,0.05125241135204434,0.6589185853091142,-0.4915325996769739
Belarus,0.19741670438162723,0.2556952640283751,-1.851173088290774,-3.337801957767191,1.1340092300190778,-1.39086956652126,0.2308759167484655,0.5140542742125561,0.1727735826551577,-0.08902927314836946,0.4624368096906209,0.3596748788508237,0.7211289503026529,-1.2394685839853816,0.4799461839029943,0.19351861446069185
Belgium,1.170705558989524,0.4942428658435809,-0.969114913642784,0.3988222134933708,0.24201015617454252,-0.6216134977803506,-0.7640993918671439,-0.11583054041251174,-0.24113389517335207,0.13778982325310368,-0.3685832853510258,0.22410282394642816,-0.34194294128533054,0.1437928052813177,-0.31854906245528647,0.14689447224349636
Belize,0.5267376480222795,0.3680441119919711,-0.8725139289923678,-0.600712191232127,0.4030856212858324,-0.11457182049621123,-0.11782144195738314,-0.1575446027890668,-0.7119501570903533,-0.29335331803973674,-0.41937691165954716,0.06629253445092341,0.42449037257581834,1.1625716004808049,0.6028672286476287,0.7729973330227613
Benin,-1.2718699005328122,-1.0979282491423472,-1.085471806555839,1.388998496701688,-0.6982221850621949,-0.9014887072143718,0.4384286008736302,1.7467856631166627,-0.3388239890453949,0.2194542909660231,0.40546696510155483,-1.3862037416472364,0.2782758869202001,1.2670572938436737,0.6033567886685929,-0.28001106464052716
Bhutan,-0.41687713987810426,-0.9016192831205206,0.8225262212368226,-0.5009785525617194,-0.4346932476694354,0.725132146869627,-0.32216253884690366,-1.2156221632578201,-0.45691360437460515,0.4636609150280248,0.8019606992917139,-1.0697264359999197,-0.5786229024683075,0.21947618612695036,-0.1527714682113648,1.1941769491979146
Bolivia,-0.21711869198278955,0.4407732631169275,-2.090367584520536,0.6828750809835968,0.5196930203394271,3.2328686408055396,-2.9917739073416008,-0.09131623309364835,-0.3711883557997728,-0.9319240312666568,0.6166804679268597,-0.004105983309500566,-0.5238467409338486,1.6675684836445455,0.22836910601806454,-0.2164871433793037
Bosnia and Herzegovina,0.7919885001676664,0.009555150628491466,0.39932834587617544,-0.2920303812634513,-0.13053514424255136,0.6811131620903798,1.1685743433997964,1.4465977454486252,1.0850471331144627,0.889015520010728,-0.06448063079000692,1.4768853649327975,-0.45513605206505287,0.43473934918208357,-0.31523473019366316,-0.6302864118779494
Botswana,-1.3244748811570781,5.205013119155012,1.7063891925432078,-0.3063448548880734,0.6473703666539775,-0.7371863650471797,0.8494792434637772,0.19537752797247182,-0.18335187647456647,0.3374205472776354,-1.345134937097973,-1.4300762950246892,0.2809318890526786,0.7158997822525941,-1.4058670785327816,0.7057495229163431
Brazil,0.16495440037192474,-0.34233900324555727,0.03533540250921188,0.014375202942729596,-0.24695896237109125,0.9645715970526483,-0.8323847400745735,-0.16546847323036373,-0.8662853040468113,1.1687964445130203,0.65314373782956,-0.1451973233729238,-0.06298866369283564,-0.621604955600106,0.6892227186276295,0.20882141403980112
Brunei Darussalam,1.1583511207217823,0.4479557996936751,-0.0720002598030176,0.23589152673104047,0.10856370889021656,-0.7965186611514707,0.4821692979783521,-0.5475148188202089,-0.011966575818701914,-1.3897791466508918,-0.4688908084653761,0.22055967525230052,-0.2444251008226951,2.1256651542458376,0.2918024914313132,0.31562740068425943
