Tara,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16
Comoros,0.15575237246016949,0.5506123333903618,0.13400987245935284,0.962661680218888,0.21431266025396603,0.972816769590927,0.18066996209472255,0.5212529243838189,0.8945344510300811,0.0015129516138119147,0.11459405061246332,2.3205480801821787,0.09422020790269148,0.26272624507171827,0.8037675266158959,0.01601903961125292
Congo,1.1277454622207743,0.01831257885927516,0.3462611605831203,1.090530341677171,0.05236796901566524,2.0986498097751443,1.1661140152680203,0.07078663434730274,0.6393256506169316,0.061309260189864795,0.11204425414342414,0.2287364653808352,0.2456755313268748,0.6233844774623442,1.2437031751483818,0.020360312505301067
Cook Islands,0.6046647525072076,0.010863864404195482,1.3624848237984273,0.4549561363535203,0.027507246441984486,0.26091589339095395,9.217067902319483,0.8143851685865294,0.015236620937451985,1.6065683815020007,0.47291966814657016,0.12548806673224167,0.05290338929350603,0.14961702213134065,0.6518862022821883,0.06688112147714988
Costa Rica,0.5144252224345719,0.012453804454048022,0.0022572453282781123,0.46242313472908314,0.008420391704700445,0.031342637122863885,0.07715524498742388,0.31971198963600006,0.07812732428487197,0.13101205686889045,0.026425513955725774,0.0039048721719911216,0.008324931676387474,0.0014702631270672457,0.0006932829300138816,0.039303979323810426
Cote d'Ivoire,1.1332879286612731,0.010425855610518495,0.4123143812740498,0.12767509681022676,0.0007606564474629439,0.015016678386610716,0.44471480752197895,0.04506056416469598,0.28984844618055045,0.3561371231361422,2.702353075799223,0.682562520064857,0.10651432869663945,0.24209470253504664,0.015677740939032736,2.535217484821961
Croatia,0.5071738287066195,0.1299965577749198,0.5817647192388787,0.0051429928796009805,0.1521750802511069,0.41739762517712303,0.22493642126523267,0.19604175649198843,0.2169434736099785,0.6198230583952024,0.16522384166149845,0.00018071843252156968,0.32788985950689387,0.01271127864514575,0.21491940942672308,0.03881364673947917
Cuba,0.5130620028366701,0.023450330370907234,0.08938509147900613,0.031334035472790345,0.001044456409074471,0.1430954181634765,0.038552067919818134,0.029410127478617737,0.0825431377830297,0.07306343501885472,0.007459016340740039,0.06907773414437789,0.10696025768465743,0.05158301486148867,0.21238166079550871,0.037102857967146775
Cyprus,0.6604887814056005,0.01016695601162474,0.27844812775544486,0.0010940733576309868,0.035381031437036095,0.04572569277213554,0.6967178387387,0.03741432089477294,0.16325554213918067,0.000270330245430237,0.001720262738496012,0.00015768559882006075,0.19660512548304376,0.13702944673485679,0.038837435187910815,0.009317696975720553
Czech Republic,0.4891173472300121,0.09416144107234578,1.498301172848039,0.15442419162450846,0.19566032840189304,8.640025275980977e-05,0.39653711835790395,0.4532950565225434,0.03350730138775797,0.16267969425840442,0.15287460498856598,0.0016017995567201076,0.00012199298772186419,0.24965329043077783,0.005503340421097514,0.09412720270618687
Democratic People's Republic of Korea,0.0001299819584700821,0.2163813006614162,0.7226744761003898,0.004605228193896491,0.19563163441298254,0.04425939514594503,0.3049419038196202,0.3908024930001849,0.001638427631403024,0.11588817175069885,0.22428636649679493,0.148004163535763,0.6184457521912998,0.07383827271024256,0.020258330459297293,0.0015086018222664674
Democratic Republic of the Congo,2.0827136649194173,0.08376321769477416,1.0571968238217886,0.0009542580889097855,0.031871058657041346,3.7353723143970316e-05,0.7604349192992451,2.573093596864925,0.06173108979289566,1.093728488248143,1.672509383123567,0.6642333458696251,0.005879674851020752,0.4474830742799722,0.37999939413711054,5.536988788614488e-05
